CODE,YEAR,MONTH,VALUE
LAUCN010010000000004,2014,M08,1552
LAUCN010010000000004,2014,M09,1377
LAUCN010010000000004,2014,M10,1376
LAUCN010010000000004,2014,M11,1291
LAUCN010010000000004,2014,M12,1214
LAUCN010010000000004,2014,M13,1495
LAUCN010010000000004,2015,M01,1386
LAUCN010010000000004,2015,M02,1375
LAUCN010010000000004,2015,M03,1280
LAUCN010010000000004,2015,M04,1177
LAUCN010010000000004,2015,M05,1313
LAUCN010010000000004,2015,M06,1456
LAUCN010010000000004,2015,M07,1460
LAUCN010010000000004,2015,M08,1433
LAUCN010010000000004,2015,M09,1270
LAUCN010010000000004,2015,M10,1287
LAUCN010010000000004,2015,M11,1266
LAUCN010010000000004,2015,M12,1261
LAUCN010010000000004,2015,M13,1330
LAUCN010010000000004,2016,M01,1383
LAUCN010010000000004,2016,M02,1415
LAUCN010010000000004,2016,M03,1357
LAUCN010010000000004,2016,M04,1174
LAUCN010010000000004,2016,M05,1187
LAUCN010010000000004,2016,M06,1439
LAUCN010010000000004,2016,M07,1380
LAUCN010010000000004,2016,M08,1393
LAUCN010010000000004,2016,M09,1333
LAUCN010010000000004,2016,M10,1384
LAUCN010010000000004,2016,M11,1235
LAUCN010010000000004,2016,M12,1217
LAUCN010010000000004,2016,M13,1325
LAUCN010010000000004,2017,M01,1341
LAUCN010010000000004,2017,M02,1287
LAUCN010010000000004,2017,M03,1123
LAUCN010010000000004,2017,M04,918
LAUCN010010000000004,2017,M05,893
LAUCN010010000000004,2017,M06,1113
LAUCN010010000000004,2017,M07,1072
LAUCN010010000000004,2017,M08,1015
LAUCN010010000000004,2017,M09,835
LAUCN010010000000004,2017,M10,844
LAUCN010010000000004,2017,M11,786
LAUCN010010000000004,2017,M12,781
LAUCN010010000000004,2017,M13,1001
LAUCN010010000000004,2018,M01,946
LAUCN010010000000004,2018,M02,993
LAUCN010010000000004,2018,M03,916
LAUCN010010000000004,2018,M04,835
LAUCN010010000000004,2018,M05,887
LAUCN010010000000004,2018,M06,1198
LAUCN010010000000005,1990,M01,15469
LAUCN010010000000005,1990,M02,15487
LAUCN010010000000005,1990,M03,15693
LAUCN010010000000005,1990,M04,15744
LAUCN010010000000005,1990,M05,15824
LAUCN010010000000005,1990,M06,15891
LAUCN010010000000005,1990,M07,16050
LAUCN010010000000005,1990,M08,15936
LAUCN010010000000005,1990,M09,15802
LAUCN010010000000005,1990,M10,15931
LAUCN010010000000005,1990,M11,15982
LAUCN010010000000005,1990,M12,15943
LAUCN010010000000005,1990,M13,15813
LAUCN010010000000005,1991,M01,15559
LAUCN010010000000005,1991,M02,15433
LAUCN010010000000005,1991,M03,15458
LAUCN010010000000005,1991,M04,15606
LAUCN010010000000005,1991,M05,15584
LAUCN010010000000005,1991,M06,15815
LAUCN010010000000005,1991,M07,15923
LAUCN010010000000005,1991,M08,15949
LAUCN010010000000005,1991,M09,15816
LAUCN010010000000005,1991,M10,16012
LAUCN010010000000005,1991,M11,16100
LAUCN010010000000005,1991,M12,16065
LAUCN010010000000005,1991,M13,15777
LAUCN010010000000005,1992,M01,16083
LAUCN010010000000005,1992,M02,16180
LAUCN010010000000005,1992,M03,16346
LAUCN010010000000005,1992,M04,16367
LAUCN010010000000005,1992,M05,16410
LAUCN010010000000005,1992,M06,16419
LAUCN010010000000005,1992,M07,16658
LAUCN010010000000005,1992,M08,16629
LAUCN010010000000005,1992,M09,16526
LAUCN010010000000005,1992,M10,16727
LAUCN010010000000005,1992,M11,16790
LAUCN010010000000005,1992,M12,16863
LAUCN010010000000005,1992,M13,16500
LAUCN010010000000005,1993,M01,16726
LAUCN010010000000005,1993,M02,16841
LAUCN010010000000005,1993,M03,17012
LAUCN010010000000005,1993,M04,17005
LAUCN010010000000005,1993,M05,17088
LAUCN010010000000005,1993,M06,17080
LAUCN010010000000005,1993,M07,17243
LAUCN010010000000005,1993,M08,17238
LAUCN010010000000005,1993,M09,17098
LAUCN010010000000005,1993,M10,17341
LAUCN010010000000005,1993,M11,17432
LAUCN010010000000005,1993,M12,17560
LAUCN010010000000005,1993,M13,17139
LAUCN010010000000005,1994,M01,17523
LAUCN010010000000005,1994,M02,17609
LAUCN010010000000005,1994,M03,17703
LAUCN010010000000005,1994,M04,17834
LAUCN010010000000005,1994,M05,17857
LAUCN010010000000005,1994,M06,17825
LAUCN010010000000005,1994,M07,17819
LAUCN010010000000005,1994,M08,17903
LAUCN010010000000005,1994,M09,17898
LAUCN010010000000005,1994,M10,18108
LAUCN010010000000005,1994,M11,18170
LAUCN010010000000005,1994,M12,18233
LAUCN010010000000005,1994,M13,17874
LAUCN010010000000005,1995,M01,18111
LAUCN010010000000005,1995,M02,18249
LAUCN010010000000005,1995,M03,18372
LAUCN010010000000005,1995,M04,18489
LAUCN010010000000005,1995,M05,18489
LAUCN010010000000005,1995,M06,18565
LAUCN010010000000005,1995,M07,18531
LAUCN010010000000005,1995,M08,18612
LAUCN010010000000005,1995,M09,18492
LAUCN010010000000005,1995,M10,18693
LAUCN010010000000005,1995,M11,18751
LAUCN010010000000005,1995,M12,18824
LAUCN010010000000005,1995,M13,18515
LAUCN010010000000005,1996,M01,18790
LAUCN010010000000005,1996,M02,19005
LAUCN010010000000005,1996,M03,19183
LAUCN010010000000005,1996,M04,19323
LAUCN010010000000005,1996,M05,19392
LAUCN010010000000005,1996,M06,19418
LAUCN010010000000005,1996,M07,19650
LAUCN010010000000005,1996,M08,19624
LAUCN010010000000005,1996,M09,19518
LAUCN010010000000005,1996,M10,19669
LAUCN010010000000005,1996,M11,19734
LAUCN010010000000005,1996,M12,19756
LAUCN010010000000005,1996,M13,19422
LAUCN010010000000005,1997,M01,19809
LAUCN010010000000005,1997,M02,19856
LAUCN010010000000005,1997,M03,20095
LAUCN010010000000005,1997,M04,20087
LAUCN010010000000005,1997,M05,20148
LAUCN010010000000005,1997,M06,20161
LAUCN010010000000005,1997,M07,20442
LAUCN010010000000005,1997,M08,20364
LAUCN010010000000005,1997,M09,20309
LAUCN010010000000005,1997,M10,20538
LAUCN010010000000005,1997,M11,20703
LAUCN010010000000005,1997,M12,20710
LAUCN010010000000005,1997,M13,20269
LAUCN010010000000005,1998,M01,20649
LAUCN010010000000005,1998,M02,20692
LAUCN010010000000005,1998,M03,20821
LAUCN010010000000005,1998,M04,20925
LAUCN010010000000005,1998,M05,20949
LAUCN010010000000005,1998,M06,20967
LAUCN010010000000005,1998,M07,21035
LAUCN010010000000005,1998,M08,20965
LAUCN010010000000005,1998,M09,20926
LAUCN010010000000005,1998,M10,21036
LAUCN010010000000005,1998,M11,21180
LAUCN010010000000005,1998,M12,21214
LAUCN010010000000005,1998,M13,20947
LAUCN010010000000005,1999,M01,21402
LAUCN010010000000005,1999,M02,21406
LAUCN010010000000005,1999,M03,21591
LAUCN010010000000005,1999,M04,21604
LAUCN010010000000005,1999,M05,21628
LAUCN010010000000005,1999,M06,21623
LAUCN010010000000005,1999,M07,21634
LAUCN010010000000005,1999,M08,21607
LAUCN010010000000005,1999,M09,21494
LAUCN010010000000005,1999,M10,21600
LAUCN010010000000005,1999,M11,21652
LAUCN010010000000005,1999,M12,21679
LAUCN010010000000005,1999,M13,21577
LAUCN010010000000005,2000,M01,20719
LAUCN010010000000005,2000,M02,20795
LAUCN010010000000005,2000,M03,20872
LAUCN010010000000005,2000,M04,20950
LAUCN010010000000005,2000,M05,20879
LAUCN010010000000005,2000,M06,20943
LAUCN010010000000005,2000,M07,20785
LAUCN010010000000005,2000,M08,20672
LAUCN010010000000005,2000,M09,20677
LAUCN010010000000005,2000,M10,20904
LAUCN010010000000005,2000,M11,20946
LAUCN010010000000005,2000,M12,21015
LAUCN010010000000005,2000,M13,20846
LAUCN010010000000005,2001,M01,20954
LAUCN010010000000005,2001,M02,21022
LAUCN010010000000005,2001,M03,21153
LAUCN010010000000005,2001,M04,21124
LAUCN010010000000005,2001,M05,21085
LAUCN010010000000005,2001,M06,21020
LAUCN010010000000005,2001,M07,21116
LAUCN010010000000005,2001,M08,20841
LAUCN010010000000005,2001,M09,20911
LAUCN010010000000005,2001,M10,21127
LAUCN010010000000005,2001,M11,21164
LAUCN010010000000005,2001,M12,21144
LAUCN010010000000005,2001,M13,21055
LAUCN010010000000005,2002,M01,20847
LAUCN010010000000005,2002,M02,20904
LAUCN010010000000005,2002,M03,20905
LAUCN010010000000005,2002,M04,20945
LAUCN010010000000005,2002,M05,20923
LAUCN010010000000005,2002,M06,20863
LAUCN010010000000005,2002,M07,21041
LAUCN010010000000005,2002,M08,21043
LAUCN010010000000005,2002,M09,21069
LAUCN010010000000005,2002,M10,21271
LAUCN010010000000005,2002,M11,21278
LAUCN010010000000005,2002,M12,21334
LAUCN010010000000005,2002,M13,21035
LAUCN010010000000005,2003,M01,21261
LAUCN010010000000005,2003,M02,21297
LAUCN010010000000005,2003,M03,21344
LAUCN010010000000005,2003,M04,21493
LAUCN010010000000005,2003,M05,21483
LAUCN010010000000005,2003,M06,21428
LAUCN010010000000005,2003,M07,21413
LAUCN010010000000005,2003,M08,21410
LAUCN010010000000005,2003,M09,21418
LAUCN010010000000005,2003,M10,21557
LAUCN010010000000005,2003,M11,21702
LAUCN010010000000005,2003,M12,21734
LAUCN010010000000005,2003,M13,21462
LAUCN010010000000005,2004,M01,21860
LAUCN010010000000005,2004,M02,21979
LAUCN010010000000005,2004,M03,21965
LAUCN010010000000005,2004,M04,22081
LAUCN010010000000005,2004,M05,21994
LAUCN010010000000005,2004,M06,22056
LAUCN010010000000005,2004,M07,22097
LAUCN010010000000005,2004,M08,21993
LAUCN010010000000005,2004,M09,22030
LAUCN010010000000005,2004,M10,22333
LAUCN010010000000005,2004,M11,22458
LAUCN010010000000005,2004,M12,22389
LAUCN010010000000005,2004,M13,22103
LAUCN010010000000005,2005,M01,22400
LAUCN010010000000005,2005,M02,22463
LAUCN010010000000005,2005,M03,22617
LAUCN010010000000005,2005,M04,22900
LAUCN010010000000005,2005,M05,23054
LAUCN010010000000005,2005,M06,23082
LAUCN010010000000005,2005,M07,23175
LAUCN010010000000005,2005,M08,23186
LAUCN010010000000005,2005,M09,23169
LAUCN010010000000005,2005,M10,23431
LAUCN010010000000005,2005,M11,23501
LAUCN010010000000005,2005,M12,23467
LAUCN010010000000005,2005,M13,23037
LAUCN010010000000005,2006,M01,23260
LAUCN010010000000005,2006,M02,23241
LAUCN010010000000005,2006,M03,23407
LAUCN010010000000005,2006,M04,23545
LAUCN010010000000005,2006,M05,23571
LAUCN010010000000005,2006,M06,23648
LAUCN010010000000005,2006,M07,23603
LAUCN010010000000005,2006,M08,23587
LAUCN010010000000005,2006,M09,23616
LAUCN010010000000005,2006,M10,23842
LAUCN010010000000005,2006,M11,23860
LAUCN010010000000005,2006,M12,23842
LAUCN010010000000005,2006,M13,23585
LAUCN010010000000005,2007,M01,23316
LAUCN010010000000005,2007,M02,23345
LAUCN010010000000005,2007,M03,23524
LAUCN010010000000005,2007,M04,23603
LAUCN010010000000005,2007,M05,23585
LAUCN010010000000005,2007,M06,23656
LAUCN010010000000005,2007,M07,23615
LAUCN010010000000005,2007,M08,23518
LAUCN010010000000005,2007,M09,23497
LAUCN010010000000005,2007,M10,23735
LAUCN010010000000005,2007,M11,23781
LAUCN010010000000005,2007,M12,23751
LAUCN010010000000005,2007,M13,23577
LAUCN010010000000005,2008,M01,23656
LAUCN010010000000005,2008,M02,23577
LAUCN010010000000005,2008,M03,23589
LAUCN010010000000005,2008,M04,23763
LAUCN010010000000005,2008,M05,23627
LAUCN010010000000005,2008,M06,23546
LAUCN010010000000005,2008,M07,23508
LAUCN010010000000005,2008,M08,23338
LAUCN010010000000005,2008,M09,23276
LAUCN010010000000005,2008,M10,23303
LAUCN010010000000005,2008,M11,23063
LAUCN010010000000005,2008,M12,22798
LAUCN010010000000005,2008,M13,23420
LAUCN010010000000005,2009,M01,22501
LAUCN010010000000005,2009,M02,22390
LAUCN010010000000005,2009,M03,22326
LAUCN010010000000005,2009,M04,22503
LAUCN010010000000005,2009,M05,22310
LAUCN010010000000005,2009,M06,22554
LAUCN010010000000005,2009,M07,22656
LAUCN010010000000005,2009,M08,22385
LAUCN010010000000005,2009,M09,21934
LAUCN010010000000005,2009,M10,22006
LAUCN010010000000005,2009,M11,22105
LAUCN010010000000005,2009,M12,21945
LAUCN010010000000005,2009,M13,22301
LAUCN010010000000005,2010,M01,22417
LAUCN010010000000005,2010,M02,22522
LAUCN010010000000005,2010,M03,22691
LAUCN010010000000005,2010,M04,23632
LAUCN010010000000005,2010,M05,23832
LAUCN010010000000005,2010,M06,23939
LAUCN010010000000005,2010,M07,23770
LAUCN010010000000005,2010,M08,23633
LAUCN010010000000005,2010,M09,23546
LAUCN010010000000005,2010,M10,23662
LAUCN010010000000005,2010,M11,23779
LAUCN010010000000005,2010,M12,23743
LAUCN010010000000005,2010,M13,23431
LAUCN010010000000005,2011,M01,23476
LAUCN010010000000005,2011,M02,23538
LAUCN010010000000005,2011,M03,23655
LAUCN010010000000005,2011,M04,23757
LAUCN010010000000005,2011,M05,23720
LAUCN010010000000005,2011,M06,23619
LAUCN010010000000005,2011,M07,23602
LAUCN010010000000005,2011,M08,23592
LAUCN010010000000005,2011,M09,23599
LAUCN010010000000005,2011,M10,23828
LAUCN010010000000005,2011,M11,23896
LAUCN010010000000005,2011,M12,23836
LAUCN010010000000005,2011,M13,23677
LAUCN010010000000005,2012,M01,23567
LAUCN010010000000005,2012,M02,23680
LAUCN010010000000005,2012,M03,23809
LAUCN010010000000005,2012,M04,23916
LAUCN010010000000005,2012,M05,24033
LAUCN010010000000005,2012,M06,24003
LAUCN010010000000005,2012,M07,24015
LAUCN010010000000005,2012,M08,23889
LAUCN010010000000005,2012,M09,24071
LAUCN010010000000005,2012,M10,24219
LAUCN010010000000005,2012,M11,24216
LAUCN010010000000005,2012,M12,24110
LAUCN010010000000005,2012,M13,23961
LAUCN010010000000005,2013,M01,23972
LAUCN010010000000005,2013,M02,24210
LAUCN010010000000005,2013,M03,24313
LAUCN010010000000005,2013,M04,24526
LAUCN010010000000005,2013,M05,24532
LAUCN010010000000005,2013,M06,24404
LAUCN010010000000005,2013,M07,24191
LAUCN010010000000005,2013,M08,24060
LAUCN010010000000005,2013,M09,24008
LAUCN010010000000005,2013,M10,24001
LAUCN010010000000005,2013,M11,24151
LAUCN010010000000005,2013,M12,24095
LAUCN010010000000005,2013,M13,24205
LAUCN010010000000005,2014,M01,23961
LAUCN010010000000005,2014,M02,24084
LAUCN010010000000005,2014,M03,24173
LAUCN010010000000005,2014,M04,24267
LAUCN010010000000005,2014,M05,24247
LAUCN010010000000005,2014,M06,24229
LAUCN010010000000005,2014,M07,24039
LAUCN010010000000005,2014,M08,23872
LAUCN010010000000005,2014,M09,23927
LAUCN010010000000005,2014,M10,24207
LAUCN010010000000005,2014,M11,24193
LAUCN010010000000005,2014,M12,24080
LAUCN010010000000005,2014,M13,24107
LAUCN010010000000005,2015,M01,23992
LAUCN010010000000005,2015,M02,24149
LAUCN010010000000005,2015,M03,24208
LAUCN010010000000005,2015,M04,24388
LAUCN010010000000005,2015,M05,24505
LAUCN010010000000005,2015,M06,24318
LAUCN010010000000005,2015,M07,24241
LAUCN010010000000005,2015,M08,24132
LAUCN010010000000005,2015,M09,24118
LAUCN010010000000005,2015,M10,24370
LAUCN010010000000005,2015,M11,24400
LAUCN010010000000005,2015,M12,24441
LAUCN010010000000005,2015,M13,24272
LAUCN010010000000005,2016,M01,24216
LAUCN010010000000005,2016,M02,24471
LAUCN010010000000005,2016,M03,24546
LAUCN010010000000005,2016,M04,24729
LAUCN010010000000005,2016,M05,24737
LAUCN010010000000005,2016,M06,24655
LAUCN010010000000005,2016,M07,24614
LAUCN010010000000005,2016,M08,24472
LAUCN010010000000005,2016,M09,24510
LAUCN010010000000005,2016,M10,24702
LAUCN010010000000005,2016,M11,24753
LAUCN010010000000005,2016,M12,24710
LAUCN010010000000005,2016,M13,24593
LAUCN010010000000005,2017,M01,24436
LAUCN010010000000005,2017,M02,24712
LAUCN010010000000005,2017,M03,24948
LAUCN010010000000005,2017,M04,25064
LAUCN010010000000005,2017,M05,25036
LAUCN010010000000005,2017,M06,25015
LAUCN010010000000005,2017,M07,24815
LAUCN010010000000005,2017,M08,24778
LAUCN010010000000005,2017,M09,24958
LAUCN010010000000005,2017,M10,25101
LAUCN010010000000005,2017,M11,25085
LAUCN010010000000005,2017,M12,24952
LAUCN010010000000005,2017,M13,24908
LAUCN010010000000005,2018,M01,24598
LAUCN010010000000005,2018,M02,24861
LAUCN010010000000005,2018,M03,24963
LAUCN010010000000005,2018,M04,25122
LAUCN010010000000005,2018,M05,25191
LAUCN010010000000005,2018,M06,25226
LAUCN010010000000006,1990,M01,16519
LAUCN010010000000006,1990,M02,16581
LAUCN010010000000006,1990,M03,16660
LAUCN010010000000006,1990,M04,16850
LAUCN010010000000006,1990,M05,16835
LAUCN010010000000006,1990,M06,17095
LAUCN010010000000006,1990,M07,17077
LAUCN010010000000006,1990,M08,17074
LAUCN010010000000006,1990,M09,17023
LAUCN010010000000006,1990,M10,17148
LAUCN010010000000006,1990,M11,17033
LAUCN010010000000006,1990,M12,16997
LAUCN010010000000006,1990,M13,16908
LAUCN010010000000006,1991,M01,16673
LAUCN010010000000006,1991,M02,16740
LAUCN010010000000006,1991,M03,16681
LAUCN010010000000006,1991,M04,16738
LAUCN010010000000006,1991,M05,16698
LAUCN010010000000006,1991,M06,17160
LAUCN010010000000006,1991,M07,17077
LAUCN010010000000006,1991,M08,17158
LAUCN010010000000006,1991,M09,16957
LAUCN010010000000006,1991,M10,17040
LAUCN010010000000006,1991,M11,17098
LAUCN010010000000006,1991,M12,17111
LAUCN010010000000006,1991,M13,16928
LAUCN010010000000006,1992,M01,17283
LAUCN010010000000006,1992,M02,17395
LAUCN010010000000006,1992,M03,17462
LAUCN010010000000006,1992,M04,17348
LAUCN010010000000006,1992,M05,17474
LAUCN010010000000006,1992,M06,17752
LAUCN010010000000006,1992,M07,17862
LAUCN010010000000006,1992,M08,17862
LAUCN010010000000006,1992,M09,17680
LAUCN010010000000006,1992,M10,17836
LAUCN010010000000006,1992,M11,17970
LAUCN010010000000006,1992,M12,17940
LAUCN010010000000006,1992,M13,17656
LAUCN010010000000006,1993,M01,17828
LAUCN010010000000006,1993,M02,17976
LAUCN010010000000006,1993,M03,18137
LAUCN010010000000006,1993,M04,18148
LAUCN010010000000006,1993,M05,18307
LAUCN010010000000006,1993,M06,18409
LAUCN010010000000006,1993,M07,18432
LAUCN010010000000006,1993,M08,18283
LAUCN010010000000006,1993,M09,18120
LAUCN010010000000006,1993,M10,18367
LAUCN010010000000006,1993,M11,18376
LAUCN010010000000006,1993,M12,18420
LAUCN010010000000006,1993,M13,18234
LAUCN010010000000006,1994,M01,18471
LAUCN010010000000006,1994,M02,18661
LAUCN010010000000006,1994,M03,18691
LAUCN010010000000006,1994,M04,18662
LAUCN010010000000006,1994,M05,18618
LAUCN010010000000006,1994,M06,18908
LAUCN010010000000006,1994,M07,18863
LAUCN010010000000006,1994,M08,18935
LAUCN010010000000006,1994,M09,18842
LAUCN010010000000006,1994,M10,19087
LAUCN010010000000006,1994,M11,19094
LAUCN010010000000006,1994,M12,19004
LAUCN010010000000006,1994,M13,18820
LAUCN010010000000006,1995,M01,19222
LAUCN010010000000006,1995,M02,19457
LAUCN010010000000006,1995,M03,19448
LAUCN010010000000006,1995,M04,19694
LAUCN010010000000006,1995,M05,19731
LAUCN010010000000006,1995,M06,19886
LAUCN010010000000006,1995,M07,19997
LAUCN010010000000006,1995,M08,19764
LAUCN010010000000006,1995,M09,19609
LAUCN010010000000006,1995,M10,19670
LAUCN010010000000006,1995,M11,19629
LAUCN010010000000006,1995,M12,19653
LAUCN010010000000006,1995,M13,19647
LAUCN010010000000006,1996,M01,19658
LAUCN010010000000006,1996,M02,19932
LAUCN010010000000006,1996,M03,20016
LAUCN010010000000006,1996,M04,20123
LAUCN010010000000006,1996,M05,20154
LAUCN010010000000006,1996,M06,20224
LAUCN010010000000006,1996,M07,20396
LAUCN010010000000006,1996,M08,20390
LAUCN010010000000006,1996,M09,20276
LAUCN010010000000006,1996,M10,20478
LAUCN010010000000006,1996,M11,20455
LAUCN010010000000006,1996,M12,20463
LAUCN010010000000006,1996,M13,20214
LAUCN010010000000006,1997,M01,20656
LAUCN010010000000006,1997,M02,20795
LAUCN010010000000006,1997,M03,20945
LAUCN010010000000006,1997,M04,20872
LAUCN010010000000006,1997,M05,20941
LAUCN010010000000006,1997,M06,21190
LAUCN010010000000006,1997,M07,21371
LAUCN010010000000006,1997,M08,21336
LAUCN010010000000006,1997,M09,21186
LAUCN010010000000006,1997,M10,21299
LAUCN010010000000006,1997,M11,21309
LAUCN010010000000006,1997,M12,21269
LAUCN010010000000006,1997,M13,21098
LAUCN010010000000006,1998,M01,21268
LAUCN010010000000006,1998,M02,21307
LAUCN010010000000006,1998,M03,21408
LAUCN010010000000006,1998,M04,21384
LAUCN010010000000006,1998,M05,21465
LAUCN010010000000006,1998,M06,21709
LAUCN010010000000006,1998,M07,21750
LAUCN010010000000006,1998,M08,21723
LAUCN010010000000006,1998,M09,21736
LAUCN010010000000006,1998,M10,21821
LAUCN010010000000006,1998,M11,21936
LAUCN010010000000006,1998,M12,22028
LAUCN010010000000006,1998,M13,21628
LAUCN010010000000006,1999,M01,22254
LAUCN010010000000006,1999,M02,22219
LAUCN010010000000006,1999,M03,22359
LAUCN010010000000006,1999,M04,22379
LAUCN010010000000006,1999,M05,22336
LAUCN010010000000006,1999,M06,22564
LAUCN010010000000006,1999,M07,22605
LAUCN010010000000006,1999,M08,22660
LAUCN010010000000006,1999,M09,22472
LAUCN010010000000006,1999,M10,22476
LAUCN010010000000006,1999,M11,22438
LAUCN010010000000006,1999,M12,22433
LAUCN010010000000006,1999,M13,22433
LAUCN010010000000006,2000,M01,21672
LAUCN010010000000006,2000,M02,21779
LAUCN010010000000006,2000,M03,21710
LAUCN010010000000006,2000,M04,21631
LAUCN010010000000006,2000,M05,21641
LAUCN010010000000006,2000,M06,21877
LAUCN010010000000006,2000,M07,21668
LAUCN010010000000006,2000,M08,21989
LAUCN010010000000006,2000,M09,21510
LAUCN010010000000006,2000,M10,21721
LAUCN010010000000006,2000,M11,21737
LAUCN010010000000006,2000,M12,21715
